date,volatility,crisis,risk,stock market,Investment,Momentum,stock,unemployment,default,crash,meltdown,refinance,Federal Reserve,downgrade,sell-off,corporate bond,credit spread,interest expense,investment-grade,interest penalty,funding cost,bond broker,debt fund,credit rating,buy bond,bidder,leverage,loan,credit cycle
10/14/12,169.666809,218.8981824,162.4316758,129.6835951,128.9070181,90.88953936,138.0791995,427.2019426,220.0234993,137.5645202,17.04165897,265.3116804,19.47968089,757.2044711,0,162.4561149,0,5.419702898,0,4.040741997,32.9554684,0,8.788242323,475.2666494,532.9845796,32.4328908,92.61358303,77.17517773,72.33408481
10/15/12,362.2615652,235.4813781,235.7879165,239.4158679,210.9387569,119.7433614,205.7098279,450.9353839,331.8387203,119.2225842,18.0441095,467.1792634,36.66763461,613.9495712,0,187.4493633,0,12.22907321,0,10.35440137,64.47809035,0,9.227654439,868.5907731,352.4575446,43.78440257,101.0329997,109.7334558,53.04499553
10/16/12,366.8471546,238.7980172,243.6475137,229.4402067,213.2825209,119.7433614,205.7098279,356.0016189,331.8387203,119.2225842,20.04901055,467.1792634,45.83454326,675.3445283,0,170.7871977,0,8.615937941,0,0,120.359102,0,12.96265743,786.6482473,541.5811051,51.89262527,96.82329135,108.5275937,15.67238504
10/17/12,408.1174595,245.4312954,233.1680508,249.3915291,210.9387569,122.6287436,211.3457136,320.401457,339.0526055,114.6371002,16.03920844,455.6439729,114.5863582,624.182064,0,204.111529,0,8.199037718,0,2.525463748,111.7620233,0,12.96265743,868.5907731,429.8262739,30.00042399,92.61358303,107.3217315,61.48397209
10/18/12,366.8471546,225.5314607,227.9283193,259.3671902,208.594993,119.7433614,231.0713135,267.0012142,328.2317776,110.0516162,15.03675791,467.1792634,110.0029038,644.6470497,0,187.4493633,0,4.585902452,0,7.828937619,18.62700388,0,7.470005974,868.5907731,309.4749172,27.56795718,109.4524163,102.4982829,68.71738057
10/19/12,279.7209554,195.6817085,201.7296619,299.2698349,194.5324092,96.66030377,205.7098279,231.4010523,313.8040072,123.8080682,15.03675791,409.5028111,56.1473155,603.7170783,0,87.47636955,0,4.30796897,0,11.11204049,48.71677938,0,3.954709045,671.9287112,722.1081401,34.86535761,88.40387471,101.2924208,32.55033816
10/20/12,155.9100407,172.4652346,136.2330184,139.6592563,117.1881983,79.34801055,149.3509709,130.5339269,220.0234993,123.8080682,18.0441095,276.8469709,28.64658954,675.3445283,0,124.9662422,0,3.752102006,0,4.293288372,45.85108647,0,6.8108878,508.0436597,378.247121,16.2164454,75.77474975,80.79276419,18.0835212
10/21/12,169.666809,218.8981824,154.5720786,129.6835951,126.5632542,82.23339276,135.2612567,421.2685823,220.0234993,123.8080682,16.03920844,236.4734543,27.50072596,706.0420068,0,99.97299378,0,7.921104236,0,2.020370999,44.41824002,0,0,426.101134,481.4054267,32.4328908,113.6621246,75.96931558,54.25056361
10/22/12,385.1895123,242.1146563,243.6475137,239.4158679,215.6262849,128.399508,214.1636564,421.2685823,321.0178924,114.6371002,13.03185686,426.8057468,40.10522535,562.7871069,0,216.6081532,0,9.588705128,0,4.293288372,55.88101164,0,7.250299916,983.3103091,584.5637325,30.00042399,96.82329135,107.3217315,90.41760601
10/23/12,334.7480286,245.4312954,222.6885878,269.3428514,196.8761731,126.9568169,228.2533707,332.2681776,321.0178924,110.0516162,17.04165897,392.1998754,45.83454326,583.2520926,0,149.9594907,0,5.975569862,0,4.293288372,108.8963304,0,10.9853029,868.5907731,180.527035,47.83851392,92.61358303,98.88069647,22.90579352
10/24/12,320.9912603,258.697852,227.9283193,279.3185126,203.907465,116.8579792,225.4354278,278.8679348,324.624835,105.4661322,17.04165897,421.0381016,46.98040684,603.7170783,0,237.4358602,0,6.114536603,0,7.828937619,47.28393293,0,7.470005974,737.4827319,309.4749172,27.56795718,113.6621246,97.67483432,68.71738057
10/25/12,316.4056708,225.5314607,230.548185,259.3671902,201.5637011,125.5141258,225.4354278,255.1344935,335.4456629,119.2225842,19.04656003,415.2704563,45.83454326,787.9019497,0,262.4291087,0,10.00560535,0,4.545834747,114.6277162,0,11.42471502,803.0367525,490.0019522,34.05453534,109.4524163,98.88069647,62.68954017
10/26/12,243.0362399,215.5815433,193.8700647,239.4158679,178.1260614,111.0872148,205.7098279,213.6009713,313.8040072,123.8080682,14.03430739,357.5940041,38.95936177,767.436964,0,183.2838219,0,8.199037718,0,5.556020246,60.179551,0,11.86412714,704.7057215,610.3533089,40.54111349,101.0329997,96.46897217,49.42829129
10/27/12,197.1803456,179.0985129,133.6131527,129.6835951,112.5006704,82.23339276,138.0791995,118.6672063,220.0234993,119.2225842,16.03920844,248.0087448,19.47968089,828.8319211,0,208.2770704,0,1.945534374,0,2.020370999,34.38831486,0,4.613827219,491.6551546,636.1428853,36.48700215,67.35533311,80.79276419,27.72806584
10/28/12,178.8379879,185.7317911,157.1919443,129.6835951,117.1881983,77.90531945,123.9894853,409.4018617,201.9887862,119.2225842,9.022054749,196.0999377,29.79245312,859.5293996,0,158.2905735,0,5.975569862,0,2.020370999,42.98539357,0,6.371475684,458.8781443,498.5984777,44.59522484,71.56504143,72.35172912,44.60601897
10/29/12,261.3785976,331.6639128,217.4488563,428.95343,194.5324092,131.2848902,191.6201136,397.5351411,313.8040072,105.4661322,19.04656003,328.7557779,45.83454326,644.6470497,0,162.4561149,0,4.446935711,0,4.293288372,63.0452439,0,3.515296929,639.1517009,524.3880541,26.75713491,96.82329135,95.26311001,59.07283593
10/30/12,334.7480286,275.2810476,214.8289906,349.1481407,199.2199371,126.9568169,197.2559993,296.6680157,324.624835,110.0516162,16.03920844,392.1998754,37.81349819,654.8795426,0,295.7534399,0,5.975569862,0,7.576391244,35.82116131,0,16.2582483,655.5402061,438.4227994,29.18960172,109.4524163,97.67483432,30.139202
10/31/12,256.7930082,222.2148216,217.4488563,309.245496,201.5637011,126.9568169,219.7995421,272.9345745,324.624835,96.29516417,11.0269558,328.7557779,40.10522535,603.7170783,0,224.939236,0,6.809370308,0,6.31365937,47.28393293,0,20.87207552,819.4252576,481.4054267,21.89220129,92.61358303,100.0865586,38.57817857
11/1/12,343.9192074,208.948265,220.0687221,249.3915291,194.5324092,125.5141258,214.1636564,290.7346554,321.0178924,105.4661322,13.03185686,351.8263588,35.52177103,583.2520926,0,108.3040766,0,5.419702898,0,3.788195622,78.80655488,0,5.932063568,803.0367525,550.1776306,34.86535761,79.98445807,101.2924208,32.55033816
11/2/12,288.8921342,205.6316259,199.1097962,259.3671902,182.8135893,131.2848902,208.5277707,361.9349792,313.8040072,110.0516162,14.03430739,386.4322302,41.25108894,593.4845855,0,183.2838219,0,5.558669639,0,3.788195622,90.2693265,0,5.932063568,704.7057215,558.774156,40.54111349,88.40387471,100.0865586,66.30624441
11/3/12,132.9820935,195.6817085,144.0926156,139.6592563,124.2194902,85.11877496,132.4433138,189.8675301,220.0234993,128.3935522,17.04165897,288.3822613,19.47968089,675.3445283,0,183.2838219,0,3.613135265,0,4.293288372,67.34378326,0,6.591181742,540.82067,541.5811051,16.2164454,67.35533311,80.79276419,45.81158705
11/4/12,178.8379879,202.3149868,162.4316758,139.6592563,124.2194902,88.00415716,126.8074281,439.0686633,209.2026715,128.3935522,15.03675791,265.3116804,22.91727163,736.7394854,0,158.2905735,0,4.724869193,0,2.020370999,42.98539357,0,8.568536265,376.9356185,575.967207,44.59522484,92.61358303,78.38103989,18.0835212
11/5/12,279.7209554,228.8480998,222.6885878,269.3428514,206.251229,137.0556546,202.891885,462.8021045,306.590122,105.4661322,12.02940633,340.2910684,37.81349819,654.8795426,0,145.7939493,0,5.975569862,0,4.293288372,63.0452439,0,12.52324531,770.2597422,481.4054267,44.59522484,88.40387471,103.7041451,59.07283593
11/6/12,307.234492,225.5314607,222.6885878,259.3671902,208.594993,135.6129635,205.7098279,361.9349792,328.2317776,105.4661322,13.03185686,363.3616493,44.68867968,552.5546141,0,295.7534399,0,8.4769712,0,5.050927496,81.67224778,0,9.007948381,704.7057215,386.8436465,39.73029122,101.0329997,97.67483432,73.53965289
11/7/12,270.5497765,228.8480998,217.4488563,997.5661163,196.8761731,144.2691101,281.7942848,397.5351411,321.0178924,100.8806482,76.1862401,409.5028111,46.98040684,562.7871069,0,212.4426118,0,7.365237272,0,5.050927496,44.41824002,0,14.28089377,966.921804,593.160258,44.59522484,92.61358303,96.46897217,73.53965289
11/8/12,330.1624391,245.4312954,227.9283193,688.3206202,203.907465,141.3837279,264.8866277,332.2681776,328.2317776,114.6371002,90.22054749,409.5028111,46.98040684,552.5546141,0,204.111529,0,7.226270531,0,1.767824624,74.50801552,0,9.447360497,819.4252576,524.3880541,47.02769165,101.0329997,101.2924208,77.15635713
11/9/12,270.5497765,212.2649042,204.3495276,508.7587193,178.1260614,121.1860525,231.0713135,284.8012951,321.0178924,119.2225842,70.17153694,392.1998754,34.37590745,583.2520926,0,124.9662422,0,8.060070977,0,4.545834747,28.65692905,0,17.35677859,606.3746906,593.160258,39.73029122,96.82329135,95.26311001,63.89510825
11/10/12,201.765935,179.0985129,136.2330184,199.5132233,119.5319623,72.13455505,143.7150852,160.2007285,216.4165567,132.9790362,49.12007586,288.3822613,29.79245312,552.5546141,0,141.6284078,0,3.613135265,0,4.040741997,21.49269678,0,6.591181742,409.7126288,593.160258,19.45973448,71.56504143,81.99862634,45.81158705
11/11/12,229.2794716,195.6817085,157.1919443,209.4888844,124.2194902,77.90531945,135.2612567,403.4685014,212.8096141,123.8080682,40.09802111,236.4734543,22.91727163,583.2520926,0,158.2905735,0,4.169002229,0,2.020370999,32.9554684,0,10.76559685,393.3241237,601.7567834,31.62206853,101.0329997,72.35172912,44.60601897
11/12/12,307.234492,228.8480998,220.0687221,339.1724795,194.5324092,124.0714347,205.7098279,409.4018617,295.7692941,110.0516162,38.09312005,294.1499066,37.81349819,552.5546141,0,199.9459876,0,5.558669639,0,6.81875212,83.10509424,0,5.492651452,622.7631958,653.3359363,29.18960172,105.242708,96.46897217,30.139202
11/13/12,343.9192074,235.4813781,227.9283193,279.3185126,194.5324092,121.1860525,208.5277707,403.4685014,313.8040072,110.0516162,29.0710653,432.573392,48.12627043,562.7871069,0,266.5946501,0,8.060070977,0,8.586576744,101.7320981,0,10.9853029,819.4252576,679.1255127,39.73029122,92.61358303,95.26311001,22.90579352
11/14/12,389.7751017,262.0144911,238.4077823,319.2211572,199.2199371,131.2848902,214.1636564,361.9349792,321.0178924,119.2225842,26.06371372,392.1998754,51.56386117,603.7170783,0,270.7601915,0,8.199037718,0,5.303473871,83.10509424,0,5.492651452,606.3746906,756.494242,32.4328908,96.82329135,100.0865586,22.90579352
11/15/12,417.2886383,235.4813781,233.1680508,319.2211572,194.5324092,131.2848902,228.2533707,314.4680967,328.2317776,119.2225842,17.04165897,421.0381016,48.12627043,675.3445283,0,324.9122298,0,10.8394058,0,3.535649247,84.53794069,0,14.94001195,803.0367525,481.4054267,43.78440257,105.242708,101.2924208,54.25056361
11/16/12,247.6218293,218.8981824,201.7296619,309.245496,175.7822974,122.6287436,219.7995421,272.9345745,295.7692941,128.3935522,14.03430739,421.0381016,42.39695252,624.182064,0,387.3953509,0,10.00560535,0,5.303473871,18.62700388,0,9.667066555,622.7631958,412.6332229,39.73029122,109.4524163,97.67483432,38.57817857
11/17/12,192.5947562,175.7818738,141.4727499,129.6835951,114.8444343,73.57724615,140.8971424,154.2673682,230.8443271,128.3935522,25.06126319,259.5440352,20.62554447,562.7871069,0,137.4628664,0,4.169002229,0,6.061112996,42.98539357,0,4.394121161,606.3746906,335.2644936,31.62206853,88.40387471,81.99862634,53.04499553
11/18/12,220.1082928,208.948265,159.8118101,139.6592563,124.2194902,102.4310682,135.2612567,403.4685014,205.5957289,128.3935522,27.06616425,253.77639,27.50072596,624.182064,0,137.4628664,0,5.280736157,0,0,32.9554684,0,10.76559685,426.101134,575.967207,43.78440257,88.40387471,71.14586697,18.0835212
11/19/12,362.2615652,228.8480998,230.548185,279.3185126,203.907465,129.8421991,211.3457136,462.8021045,321.0178924,114.6371002,17.04165897,392.1998754,33.23004387,573.0195998,0,195.7804461,0,5.419702898,0,5.050927496,98.86640521,0,16.2582483,835.8137628,524.3880541,47.83851392,96.82329135,100.0865586,37.37261048
11/20/12,362.2615652,248.7479346,225.3084536,259.3671902,199.2199371,131.2848902,222.617485,326.3348173,321.0178924,110.0516162,32.07841689,369.1292945,33.23004387,644.6470497,0,295.7534399,0,4.446935711,0,6.81875212,27.22408259,0,18.01589676,1081.64134,550.1776306,21.08137902,92.61358303,101.2924208,74.74522097
11/21/12,311.8200814,225.5314607,212.2091249,279.3185126,182.8135893,121.1860525,200.0739422,249.2011332,317.4109498,110.0516162,16.03920844,317.2204875,25.20899879,634.4145569,0,233.2703188,0,4.030035488,0,4.293288372,37.25400776,0,21.97060581,917.7562885,447.0193248,64.86578159,88.40387471,96.46897217,14.46681696
11/22/12,210.9371139,202.3149868,183.3906017,199.5132233,159.3759497,98.10299487,166.258628,106.8004857,292.1623515,100.8806482,18.0441095,149.9587759,22.91727163,552.5546141,0,208.2770704,0,1.528634151,0,2.778010123,28.65692905,0,9.447360497,688.3172164,610.3533089,38.91946895,96.82329135,71.14586697,54.25056361
11/23/12,188.0091667,182.415152,170.291273,279.3185126,145.3133659,95.21761267,174.7124566,148.3340079,277.7345811,119.2225842,20.04901055,201.8675829,18.33381731,583.2520926,0,37.48987267,0,4.863835934,0,2.778010123,40.11970067,0,5.932063568,688.3172164,696.3185637,34.86535761,92.61358303,79.58690204,39.78374665
11/24/12,160.4956301,165.8319564,130.993287,139.6592563,114.8444343,70.69186395,140.8971424,130.5339269,223.6304419,119.2225842,26.06371372,213.4028734,21.77140805,603.7170783,0,79.14528674,0,7.08730379,0,6.061112996,54.44816519,0,10.76559685,475.2666494,550.1776306,25.13549037,79.98445807,78.38103989,44.60601897
11/25/12,188.0091667,192.3650694,162.4316758,129.6835951,124.2194902,93.77492156,138.0791995,397.5351411,223.6304419,128.3935522,15.03675791,201.8675829,16.04209014,593.4845855,0,58.3175797,0,7.08730379,0,0,53.01531874,0,4.174415103,524.4321649,842.4594968,30.81124626,109.4524163,71.14586697,34.96147432
11/26/12,330.1624391,225.5314607,235.7879165,259.3671902,201.5637011,112.5299059,211.3457136,468.7354648,328.2317776,105.4661322,19.04656003,334.5234232,42.39695252,603.7170783,0,308.2500641,0,12.22907321,0,7.576391244,53.01531874,0,16.03854224,721.0942267,859.6525478,42.16275803,92.61358303,101.2924208,28.93363392
11/27/12,348.5047969,225.5314607,261.9865739,249.3915291,213.2825209,141.3837279,225.4354278,356.0016189,335.4456629,105.4661322,20.04901055,467.1792634,43.5428161,501.3921498,0,274.9257329,0,8.338004459,0,4.293288372,88.83648004,0,5.272945394,770.2597422,704.9150892,38.91946895,96.82329135,104.9100072,43.40045089
11/28/12,458.5589432,222.2148216,238.4077823,279.3185126,203.907465,132.7275813,219.7995421,302.601376,321.0178924,100.8806482,25.06126319,421.0381016,41.25108894,552.5546141,0,212.4426118,0,10.28353883,0,4.293288372,71.64232262,0,12.52324531,704.7057215,730.7046656,52.70344754,164.1786245,101.2924208,50.63385937
11/29/12,302.6489025,218.8981824,238.4077823,239.4158679,201.5637011,121.1860525,222.617485,284.8012951,335.4456629,114.6371002,18.0441095,392.1998754,36.66763461,511.6246426,0,279.0912743,0,10.42250557,0,3.283102873,73.07516907,0,10.76559685,884.9792782,507.1950032,47.83851392,126.2912496,100.0865586,51.83942745
11/30/12,210.9371139,182.415152,209.5892591,239.4158679,185.1573533,134.1702724,200.0739422,261.0678538,306.590122,119.2225842,21.05146108,322.9881327,34.37590745,542.3221212,0,224.939236,0,6.809370308,0,5.303473871,47.28393293,0,11.42471502,622.7631958,653.3359363,21.89220129,101.0329997,100.0865586,31.34477008
12/1/12,279.7209554,155.882039,146.7124814,119.707934,119.5319623,80.79070166,146.5330281,166.1340888,220.0234993,119.2225842,17.04165897,236.4734543,24.06313521,644.6470497,0,137.4628664,0,5.280736157,0,4.040741997,32.9554684,0,8.568536265,458.8781443,627.5463599,47.02769165,126.2912496,83.20448849,53.04499553
12/2/12,247.6218293,192.3650694,172.9111388,129.6835951,128.9070181,106.7591415,140.8971424,480.6021855,220.0234993,123.8080682,21.05146108,230.7058091,25.20899879,644.6470497,0,174.9527391,0,7.643170754,0,0,85.97078714,0,4.174415103,491.6551546,739.3011911,31.62206853,109.4524163,77.17517773,43.40045089
12/3/12,298.0633131,225.5314607,246.2673795,239.4158679,215.6262849,126.9568169,208.5277707,468.7354648,317.4109498,119.2225842,16.03920844,397.9675207,42.39695252,634.4145569,0,358.236561,0,6.809370308,0,7.576391244,107.4634839,0,8.788242323,786.6482473,661.9324618,36.48700215,117.8718329,103.7041451,73.53965289
12/4/12,325.5768497,218.8981824,238.4077823,249.3915291,215.6262849,139.9410368,216.9815993,356.0016189,339.0526055,110.0516162,15.03675791,403.7351659,34.37590745,552.5546141,0,270.7601915,0,9.727671869,0,5.050927496,106.0306375,0,15.81883618,753.871237,541.5811051,33.24371307,113.6621246,107.3217315,57.86726785
12/5/12,403.53187,235.4813781,235.7879165,249.3915291,203.907465,142.826419,225.4354278,302.601376,324.624835,110.0516162,14.03430739,397.9675207,41.25108894,542.3221212,0,212.4426118,0,7.365237272,0,5.050927496,44.41824002,0,12.52324531,770.2597422,455.6158503,44.59522484,155.7592078,101.2924208,51.83942745
12/6/12,298.0633131,208.948265,233.1680508,249.3915291,203.907465,132.7275813,228.2533707,290.7346554,331.8387203,110.0516162,12.02940633,432.573392,42.39695252,634.4145569,0,416.5541407,0,12.64597343,0,6.81875212,73.07516907,0,7.250299916,868.5907731,464.2123758,29.18960172,126.2912496,103.7041451,37.37261048
12/7/12,376.0183335,189.0484303,209.5892591,219.4645456,185.1573533,121.1860525,211.3457136,284.8012951,317.4109498,110.0516162,15.03675791,380.664585,40.10522535,624.182064,0,137.4628664,0,4.724869193,0,5.303473871,47.28393293,0,15.15971801,704.7057215,455.6158503,44.59522484,113.6621246,101.2924208,47.01715513
12/8/12,183.4235773,155.882039,149.3323471,159.6105786,121.8757262,79.34801055,146.5330281,148.3340079,216.4165567,123.8080682,16.03920844,230.7058091,32.08418028,511.6246426,0,79.14528674,0,3.057268302,0,3.030556498,44.41824002,0,10.76559685,426.101134,558.774156,41.35193576,84.19416639,88.0279371,36.1670424
12/9/12,155.9100407,179.0985129,154.5720786,129.6835951,128.9070181,102.4310682,140.8971424,427.2019426,209.2026715,155.9064563,16.03920844,207.6352282,22.91727163,624.182064,0,95.80745237,0,5.141769416,0,2.020370999,31.52262195,0,0,442.4896391,618.9498344,46.21686938,84.19416639,71.14586697,34.96147432
12/10/12,288.8921342,212.2649042,227.9283193,229.4402067,203.907465,124.0714347,200.0739422,439.0686633,302.9831794,215.5177484,14.03430739,351.8263588,43.5428161,480.9271641,0,224.939236,0,9.171804905,0,2.525463748,61.61239745,0,12.30353925,688.3172164,472.8089013,41.35193576,117.8718329,98.88069647,57.86726785
12/11/12,325.5768497,205.6316259,230.548185,249.3915291,203.907465,139.9410368,216.9815993,350.0682586,328.2317776,178.8338763,15.03675791,357.5940041,46.98040684,624.182064,0,387.3953509,0,5.836603121,0,2.525463748,88.83648004,0,12.30353925,753.871237,498.5984777,43.78440257,109.4524163,104.9100072,21.70022544
12/12/12,362.2615652,205.6316259,214.8289906,229.4402067,196.8761731,128.399508,211.3457136,296.6680157,324.624835,146.7354883,15.03675791,340.2910684,63.02249699,675.3445283,0,262.4291087,0,8.338004459,0,5.808566621,44.41824002,0,17.7961907,655.5402061,644.7394108,25.94631264,172.5980411,95.26311001,59.07283593
12/13/12,366.8471546,195.6817085,201.7296619,239.4158679,189.8448812,131.2848902,208.5277707,267.0012142,342.6595481,128.3935522,11.0269558,374.8969397,45.83454326,480.9271641,0,299.9189813,0,7.921104236,0,4.293288372,81.67224778,0,5.492651452,753.871237,558.774156,32.4328908,117.8718329,97.67483432,73.53965289
12/14/12,247.6218293,189.0484303,186.0104675,209.4888844,164.0634776,118.3006703,194.4380565,243.2677729,306.590122,146.7354883,16.03920844,317.2204875,38.95936177,491.1596569,0,170.7871977,0,10.42250557,0,5.303473871,18.62700388,0,5.71235751,639.1517009,747.8977165,47.02769165,113.6621246,95.26311001,54.25056361
12/15/12,174.2523984,145.9321216,123.1336897,119.707934,112.5006704,88.00415716,135.2612567,142.4006475,212.8096141,142.1500042,18.0441095,230.7058091,18.33381731,562.7871069,0,20.82770704,0,5.280736157,0,5.050927496,42.98539357,0,4.174415103,409.7126288,550.1776306,47.02769165,92.61358303,74.76345343,53.04499553
12/16/12,183.4235773,169.1485955,128.3734212,109.7322728,114.8444343,89.44684826,126.8074281,439.0686633,216.4165567,132.9790362,18.0441095,173.0293568,27.50072596,573.0195998,0,174.9527391,0,5.280736157,0,3.030556498,42.98539357,0,8.348830207,344.1586082,515.7915287,40.54111349,101.0329997,68.73414267,78.36192521
12/17/12,307.234492,195.6817085,196.4899304,229.4402067,180.4698254,102.4310682,202.891885,492.4689061,299.3762367,114.6371002,17.04165897,282.6146161,32.08418028,542.3221212,0,179.1182805,0,6.392470085,0,5.808566621,27.22408259,0,8.788242323,753.871237,550.1776306,47.02769165,101.0329997,95.26311001,59.07283593
12/18/12,265.9641871,182.415152,186.0104675,239.4158679,185.1573533,103.8737593,219.7995421,356.0016189,324.624835,105.4661322,16.03920844,311.4528423,42.39695252,593.4845855,0,279.0912743,0,6.948337049,0,7.576391244,45.85108647,0,10.76559685,688.3172164,438.4227994,47.83851392,92.61358303,98.88069647,44.60601897
12/19/12,316.4056708,185.7317911,186.0104675,209.4888844,178.1260614,108.2018326,211.3457136,290.7346554,306.590122,110.0516162,11.0269558,311.4528423,32.08418028,593.4845855,0,199.9459876,0,11.11733928,0,3.535649247,74.50801552,0,3.735002987,671.9287112,472.8089013,46.21686938,147.3397912,95.26311001,45.81158705
12/20/12,275.1353659,179.0985129,170.291273,229.4402067,171.0947695,93.77492156,211.3457136,249.2011332,306.590122,110.0516162,12.02940633,317.2204875,34.37590745,634.4145569,0,66.64866252,0,3.613135265,0,6.061112996,47.28393293,0,11.20500896,639.1517009,593.160258,19.45973448,109.4524163,88.0279371,45.81158705
12/21/12,206.3515245,162.5153173,133.6131527,249.3915291,145.3133659,70.69186395,205.7098279,249.2011332,281.3415237,110.0516162,14.03430739,265.3116804,21.77140805,675.3445283,0,54.1520383,0,4.863835934,0,3.788195622,60.179551,0,5.932063568,589.9861855,352.4575446,20.27055675,88.40387471,86.82207495,24.1113616
12/22/12,105.4685569,135.9822042,110.034361,139.6592563,96.0943226,53.37957074,138.0791995,148.3340079,216.4165567,114.6371002,17.04165897,138.4234854,18.33381731,675.3445283,0,104.1385352,0,1.250700669,0,0,22.92554324,0,9.007948381,409.7126288,395.440172,23.51384583,126.2912496,77.17517773,37.37261048
12/23/12,105.4685569,126.0322868,99.55489808,139.6592563,93.75055864,57.70764404,135.2612567,450.9353839,212.8096141,123.8080682,15.03675791,161.4940664,13.75036298,767.436964,0,124.9662422,0,0,0,2.272917373,0,0,4.613827219,294.9930927,412.6332229,20.27055675,138.9203745,65.11655621,28.93363392
12/24/12,142.1532724,139.2988434,115.2740925,329.1968184,114.8444343,64.92109954,185.9842279,373.8016998,241.665155,114.6371002,17.04165897,178.797002,25.20899879,644.6470497,0,62.48312111,0,2.501401338,0,2.020370999,45.85108647,0,2.197060581,327.770103,318.0714427,33.24371307,122.0815413,74.76345343,47.01715513
12/25/12,96.29737808,116.0823695,107.4144953,169.5862398,86.71926674,46.16611523,132.4433138,172.0674491,245.2720976,151.3209723,16.03920844,103.8176141,11.45863582,613.9495712,0,87.47636955,0,1.38966741,0,2.272917373,48.71677938,0,4.833533278,327.770103,369.6505955,28.37877945,143.1300829,57.8813833,19.28908928
12/26/12,151.3244513,135.9822042,133.6131527,239.4158679,119.5319623,64.92109954,197.2559993,367.8683395,266.9137532,128.3935522,17.04165897,294.1499066,19.47968089,695.809514,0,91.64191096,0,2.223467856,0,2.020370999,31.52262195,0,4.174415103,376.9356185,395.440172,30.00042399,420.9708319,90.43966141,33.75590624
12/27/12,178.8379879,145.9321216,141.4727499,229.4402067,147.6571299,70.69186395,200.0739422,320.401457,284.9484663,123.8080682,18.0441095,397.9675207,22.91727163,665.1120354,0,87.47636955,0,2.084501115,0,6.31365937,20.05985033,0,7.689712032,557.2091752,593.160258,25.13549037,282.0504574,101.2924208,55.45613169
12/28/12,210.9371139,139.2988434,144.0926156,249.3915291,138.282074,70.69186395,200.0739422,314.4680967,270.5206959,119.2225842,12.02940633,403.7351659,22.91727163,685.5770211,0,124.9662422,0,2.77933482,0,4.545834747,78.80655488,0,13.84148166,557.2091752,404.0366974,31.62206853,168.3883328,101.2924208,65.10067633
12/29/12,123.8109147,135.9822042,115.2740925,159.6105786,105.4693785,69.24917285,149.3509709,219.5343316,241.665155,137.5645202,11.0269558,276.8469709,16.04209014,654.8795426,0,79.14528674,0,1.806567633,0,3.030556498,21.49269678,0,4.394121161,508.0436597,283.6853408,16.2164454,210.485416,88.0279371,18.0835212
12/30/12,132.9820935,135.9822042,120.513824,149.6349174,103.1256145,64.92109954,140.8971424,486.5355458,212.8096141,165.0774243,15.03675791,224.9381638,17.18795372,603.7170783,0,99.97299378,0,1.250700669,0,5.303473871,44.41824002,0,0,393.3241237,249.2992388,29.18960172,143.1300829,73.55759128,45.81158705
12/31/12,178.8379879,142.6154825,123.1336897,438.9290912,131.2507821,60.59302624,211.3457136,545.8691489,238.0582124,160.4919403,18.0441095,299.9175518,20.62554447,634.4145569,0,120.8007008,0,1.250700669,0,4.040741997,21.49269678,0,2.197060581,458.8781443,447.0193248,42.16275803,113.6621246,95.26311001,90.41760601
1/1/13,151.3244513,135.9822042,115.2740925,229.4402067,119.5319623,63.47840844,154.9868566,367.8683395,198.3818436,137.5645202,22.05391161,271.0793257,20.62554447,552.5546141,0,0,0,1.250700669,0,4.293288372,70.20947616,0,11.42471502,426.101134,352.4575446,30.00042399,134.7106662,78.38103989,38.57817857
1/2/13,284.3065448,165.8319564,165.0515416,359.1238019,199.2199371,79.34801055,245.1610278,593.3360315,302.9831794,123.8080682,17.04165897,444.1086825,42.39695252,573.0195998,0,66.64866252,0,3.057268302,0,3.535649247,64.47809035,0,3.735002987,835.8137628,214.9131369,42.9735803,126.2912496,113.3510423,22.90579352
1/3/13,270.5497765,185.7317911,175.5310045,279.3185126,192.1886452,92.33223046,222.617485,421.2685823,310.1970646,123.8080682,16.03920844,432.573392,34.37590745,644.6470497,0,145.7939493,0,3.891068747,0,7.576391244,54.44816519,0,7.030593858,688.3172164,593.160258,34.05453534,143.1300829,114.5569044,73.53965289
1/4/13,256.7930082,169.1485955,172.9111388,279.3185126,194.5324092,100.9883771,225.4354278,373.8016998,306.590122,119.2225842,14.03430739,449.8763277,36.66763461,613.9495712,0,154.1250321,0,3.057268302,0,7.071298495,28.65692905,0,3.735002987,688.3172164,404.0366974,43.78440257,101.0329997,113.3510423,75.95078905
1/5/13,188.0091667,152.5653999,125.7535555,139.6592563,131.2507821,73.57724615,157.8047995,201.7342507,212.8096141,128.3935522,18.0441095,351.8263588,17.18795372,593.4845855,0,74.97974533,0,1.667600892,0,3.030556498,31.52262195,0,8.129124149,491.6551546,524.3880541,24.3246681,105.242708,90.43966141,33.75590624
1/6/13,224.6938822,165.8319564,138.8528842,129.6835951,133.5945461,80.79070166,140.8971424,456.8687442,205.5957289,132.9790362,17.04165897,276.8469709,22.91727163,634.4145569,0,91.64191096,0,4.030035488,0,2.020370999,20.05985033,0,4.174415103,557.2091752,266.4922898,36.48700215,109.4524163,84.41035065,25.31692968
